payment_id,amount_inr,payment_method,card_network,is_promo_applied,account_age_days,past_order_count,past_refund_ratio,orders_in_last_30mins,device_account_count,ip_to_delivery_dist_km,is_payment_fraud,is_refund_abuse,is_high_risk
pay_Zom7117837,252,upi,none,0,126,16,0.139,0,1,9.23,0,0,0
pay_Zom1669324,252,upi,none,0,370,61,0.016,0,1,1.78,0,0,0
pay_Zom7003042,252,upi,none,1,42,6,0.224,0,1,2.14,0,0,0
pay_Zom4524499,252,upi,none,0,231,27,0.073,0,1,3.26,0,0,0
pay_Zom5186414,252,netbanking,none,0,84,10,0.181,0,1,3.56,0,0,0
pay_Zom2724590,3360,netbanking,none,0,376,16,0.121,0,1,0.91,0,0,0
pay_Zom6933742,252,card,mastercard,0,17,1,0.229,0,1,10.34,0,0,0
pay_Zom7817881,252,upi,none,1,436,29,0.022,0,2,6.16,0,0,0
pay_Zom3592974,2059,upi,none,0,69,6,0.139,0,1,0.49,0,0,0
pay_Zom4971793,2059,card,mastercard,0,366,46,0.154,0,1,16.61,0,0,0
pay_Zom3726327,252,netbanking,none,0,73,3,0.061,0,1,19.36,0,0,0
pay_Zom3970445,252,upi,none,0,90,2,0.194,1,3,1.53,1,0,1
pay_Zom7917152,2059,card,amex,0,196,16,0.081,0,2,6.6,0,0,0
pay_Zom1415846,252,netbanking,none,1,153,10,0.33,0,1,1.06,0,1,1
pay_Zom4009172,3360,card,visa,0,115,10,0.232,0,1,0.61,0,0,0
pay_Zom6573147,2059,upi,none,0,64,10,0.011,0,1,6.74,0,0,0
pay_Zom7907400,252,upi,none,0,188,25,0.01,0,1,2.88,0,0,0
pay_Zom5163555,252,upi,none,0,355,25,0.297,1,1,0.22,0,0,0
pay_Zom5476257,3360,upi,none,0,1,0,0.204,0,1,6.26,1,0,1
pay_Zom3670896,252,upi,none,0,106,12,0.023,0,1,1.69,0,0,0
pay_Zom2813543,252,upi,none,0,241,30,0.07,0,1,0.65,0,0,0
pay_Zom7417985,2059,card,rupay,0,127,12,0.157,0,1,2.62,0,0,0
pay_Zom1649691,2059,upi,none,0,193,10,0.339,0,2,2.22,0,1,1
pay_Zom8896868,3360,upi,none,0,270,6,0.046,0,1,5.69,0,0,0
pay_Zom4731818,3360,upi,none,0,166,10,0.121,0,1,2.28,0,0,0
pay_Zom4348276,2059,card,mastercard,0,151,14,0.28,0,1,3.82,0,1,1
pay_Zom8722606,2059,card,visa,0,401,58,0.177,0,1,1.53,0,0,0
pay_Zom6866294,2059,upi,none,0,239,37,0.057,0,1,0.41,0,0,0
pay_Zom6120253,2059,card,mastercard,1,202,17,0.016,0,2,0.16,0,1,1
pay_Zom4818418,252,upi,none,1,10,1,0.162,0,2,1.35,0,1,1
pay_Zom4740036,252,upi,none,1,32,5,0.064,0,1,3.87,0,0,0
pay_Zom1397023,2059,card,amex,1,97,13,0.039,0,1,0.04,0,0,0
pay_Zom4240180,2059,upi,none,1,148,20,0.056,1,1,1.0,0,0,0
pay_Zom7685149,2059,upi,none,1,43,7,0.345,0,1,0.57,0,0,0
pay_Zom6507321,2059,upi,none,1,11,0,0.054,1,1,2.17,0,0,0
pay_Zom5674183,2059,upi,none,1,44,0,0.306,1,1,4.8,0,1,1
pay_Zom2164686,252,upi,none,0,176,31,0.01,0,1,2.82,0,0,0
pay_Zom5682940,252,card,rupay,0,251,24,0.063,0,1,3.28,0,0,0
pay_Zom6891254,252,upi,none,1,292,42,0.057,0,2,10.23,0,0,0
pay_Zom9546409,252,netbanking,none,0,57,8,0.184,0,3,2.14,0,0,0
pay_Zom7705490,252,upi,none,1,55,4,0.004,0,1,5.89,0,0,0
pay_Zom9996207,2059,upi,none,0,62,6,0.098,0,1,1.47,0,0,0
pay_Zom6555772,252,upi,none,0,56,5,0.038,0,1,3.39,0,0,0
pay_Zom1463060,2059,upi,none,1,131,7,0.062,1,2,5.12,0,1,1
pay_Zom2935113,252,upi,none,1,53,2,0.204,1,1,6.14,0,0,0
pay_Zom5382463,2059,upi,none,0,2,0,0.018,0,1,0.88,0,0,0
pay_Zom3995870,252,upi,none,1,69,2,0.03,0,1,1.03,0,0,0
pay_Zom5453786,252,card,visa,1,30,2,0.424,0,2,1.66,0,1,1
pay_Zom1641849,252,upi,none,0,3,0,0.268,0,1,1.01,0,1,1
pay_Zom2818692,2059,card,visa,0,76,10,0.079,1,2,2.72,0,1,1
pay_Zom8290770,252,card,rupay,0,27,4,0.007,0,1,5.76,0,0,0
pay_Zom6799667,3360,upi,none,0,72,8,0.21,0,1,0.58,0,0,0
pay_Zom6262632,252,upi,none,0,39,3,0.042,1,2,1.83,0,0,0
pay_Zom8321474,252,upi,none,0,111,19,0.088,0,1,4.54,0,0,0
pay_Zom9580255,3360,card,amex,0,563,13,0.008,0,1,4.26,0,0,0
pay_Zom2940214,252,upi,none,1,95,6,0.005,0,1,0.95,0,0,0
pay_Zom7462506,252,upi,none,0,124,8,0.054,0,1,3.78,0,0,0
pay_Zom4188992,252,upi,none,0,302,23,0.01,0,1,11.9,0,0,0
pay_Zom5273534,252,upi,none,0,56,3,0.041,0,2,3.44,0,0,0
pay_Zom1744682,2059,upi,none,1,21,1,0.132,0,1,1.39,0,0,0
pay_Zom8315831,252,card,rupay,1,39,2,0.252,0,1,2.53,0,1,1
pay_Zom1028374,252,upi,none,0,61,6,0.109,0,1,1.44,0,0,0
pay_Zom9722815,252,netbanking,none,1,124,10,0.407,0,1,2.66,0,1,1
pay_Zom4305700,2059,card,visa,1,0,0,0.014,0,1,6.43,1,0,1
pay_Zom7110622,252,upi,none,1,230,23,0.077,0,1,0.5,0,0,0
pay_Zom8235969,252,upi,none,1,9,0,0.085,0,1,1.86,0,0,0
pay_Zom2173965,2059,upi,none,0,277,41,0.116,0,1,3.52,0,0,0
pay_Zom6539837,2059,upi,none,0,358,34,0.051,0,1,2.19,0,0,0
pay_Zom6266630,252,upi,none,0,553,24,0.111,1,1,5.32,0,0,0
pay_Zom3090865,252,netbanking,none,0,198,9,0.159,0,1,0.62,0,0,0
pay_Zom6038571,252,upi,none,0,18,2,0.134,0,2,7.27,0,0,0
pay_Zom9508103,252,upi,none,1,146,19,0.179,0,1,13.4,0,0,0
pay_Zom6188935,252,upi,none,0,27,2,0.012,2,1,1.56,0,0,0
pay_Zom7851696,252,upi,none,1,272,18,0.041,0,3,0.42,0,0,0
pay_Zom6472441,252,card,rupay,0,45,4,0.034,0,1,15.38,0,0,0
pay_Zom7751158,252,upi,none,0,47,5,0.456,0,1,1.51,0,0,0
pay_Zom5960271,3360,upi,none,0,299,48,0.021,0,2,2.37,0,0,0
pay_Zom3135534,2059,upi,none,0,1,0,0.025,0,1,0.97,1,0,1
pay_Zom4218542,252,card,amex,1,25,1,0.049,0,2,0.2,0,1,1
pay_Zom8053918,3360,upi,none,1,65,1,0.098,0,1,0.47,0,0,0
pay_Zom7361002,2059,netbanking,none,0,144,6,0.313,1,1,0.95,0,1,1
pay_Zom3919694,252,upi,none,1,125,15,0.117,0,1,15.45,0,0,0
pay_Zom6049101,252,upi,none,1,132,6,0.263,0,1,5.57,0,1,1
pay_Zom7812810,252,upi,none,0,254,24,0.133,0,1,1.91,0,0,0
pay_Zom1006810,252,upi,none,0,15,1,0.023,1,2,1.35,0,0,0
pay_Zom6098175,2059,upi,none,0,88,6,0.045,1,2,0.54,0,0,0
pay_Zom5813613,252,upi,none,0,155,19,0.016,0,1,2.32,0,0,0
pay_Zom4526280,252,upi,none,1,121,13,0.049,0,1,8.32,0,0,0
pay_Zom8212326,3360,upi,none,0,71,6,0.072,0,1,17.5,1,0,1
pay_Zom6406444,2059,upi,none,0,2,0,0.039,0,1,8.12,0,1,1
pay_Zom8801207,252,upi,none,0,7,0,0.101,1,1,0.24,0,0,0
pay_Zom8411939,3360,card,amex,1,15,1,0.04,1,2,0.6,0,0,0
pay_Zom8418210,3360,upi,none,1,50,7,0.098,2,1,0.53,1,0,1
pay_Zom4585314,3360,upi,none,0,15,2,0.312,0,1,0.62,0,1,1
pay_Zom9576076,252,upi,none,0,66,9,0.138,1,3,0.46,0,0,0
pay_Zom8938746,2059,card,mastercard,0,23,2,0.03,0,1,0.35,0,0,0
pay_Zom3846949,252,card,rupay,1,181,14,0.004,1,1,1.51,0,0,0
pay_Zom2422633,2059,upi,none,0,246,18,0.044,0,1,0.6,0,0,0
pay_Zom5761145,3360,upi,none,1,59,7,0.151,0,1,0.55,0,0,0
pay_Zom9647849,2059,card,rupay,1,85,3,0.283,0,1,2.6,0,1,1
pay_Zom6623525,2059,netbanking,none,0,368,55,0.107,0,3,0.79,0,0,0
pay_Zom2566777,2059,card,visa,0,92,7,0.092,0,1,0.02,0,0,0
pay_Zom4940441,2059,netbanking,none,0,637,76,0.199,0,1,4.17,0,0,0
pay_Zom6207974,252,card,amex,0,18,1,0.14,0,1,1.39,0,0,0
pay_Zom4768844,252,card,rupay,0,237,24,0.157,0,1,4.68,0,0,0
pay_Zom4340845,252,upi,none,0,82,11,0.12,0,1,7.82,0,1,1
pay_Zom3472189,2059,upi,none,0,2,0,0.177,1,1,9.08,0,0,0
pay_Zom1409790,252,upi,none,0,430,25,0.002,0,1,0.68,0,0,0
pay_Zom1775337,252,card,visa,1,402,12,0.062,0,1,3.91,0,0,0
pay_Zom5107776,252,netbanking,none,0,57,8,0.234,0,2,0.27,0,0,0
pay_Zom8971465,252,upi,none,0,369,59,0.028,0,1,2.18,0,0,0
pay_Zom2221854,2059,upi,none,1,18,0,0.033,0,1,1.95,0,0,0
pay_Zom8640615,2059,upi,none,0,136,9,0.04,0,1,0.79,0,0,0
pay_Zom7953166,252,upi,none,1,25,1,0.134,0,1,5.22,0,0,0
pay_Zom4262081,3360,upi,none,1,33,5,0.085,1,1,8.56,0,0,0
pay_Zom7442089,252,upi,none,0,181,9,0.003,0,1,1.04,0,0,0
pay_Zom9294272,252,netbanking,none,0,56,2,0.066,2,1,1.0,0,0,0
pay_Zom7705062,2059,upi,none,0,0,0,0.127,0,1,0.76,1,1,1
pay_Zom5093379,252,upi,none,0,64,8,0.035,0,1,4.06,0,0,0
pay_Zom3475836,252,upi,none,0,31,5,0.22,0,1,0.2,0,0,0
pay_Zom1093026,2059,upi,none,1,137,11,0.121,0,2,0.23,0,0,0
pay_Zom2788238,252,card,mastercard,0,25,1,0.209,0,1,0.67,0,0,0
pay_Zom8132769,252,upi,none,0,221,25,0.042,0,1,2.76,0,0,0
pay_Zom4671545,252,upi,none,1,37,1,0.217,1,1,1.02,0,0,0
pay_Zom3950888,252,upi,none,1,59,1,0.025,1,1,15.28,0,0,0
pay_Zom9689889,252,upi,none,0,42,6,0.187,0,1,1.76,0,0,0
pay_Zom8793853,252,upi,none,0,123,19,0.085,0,1,2.22,0,0,0
pay_Zom1842524,2059,upi,none,0,12,2,0.118,0,1,0.24,0,0,0
pay_Zom5180853,2059,upi,none,1,78,7,0.184,0,1,4.28,0,0,0
pay_Zom3036059,2059,upi,none,0,48,3,0.078,1,1,5.44,0,0,0
pay_Zom8658158,2059,upi,none,1,258,36,0.12,0,1,1.42,0,0,0
pay_Zom3237058,2059,upi,none,0,9,0,0.008,0,1,4.53,0,0,0
pay_Zom8795419,252,upi,none,1,212,12,0.163,0,1,0.9,0,0,0
pay_Zom9910914,252,card,rupay,0,22,1,0.235,1,1,5.6,0,0,0
pay_Zom6323376,252,netbanking,none,1,11,1,0.052,0,1,2.73,0,0,0
pay_Zom8425149,252,upi,none,1,27,3,0.004,0,1,1.77,0,0,0
pay_Zom9468772,252,upi,none,0,12,0,0.188,0,1,4.46,0,0,0
pay_Zom8159521,252,upi,none,1,88,3,0.07,0,1,3.34,0,0,0
pay_Zom8481188,2059,upi,none,1,532,82,0.007,0,1,2.66,0,0,0
pay_Zom3670226,3360,upi,none,1,4,0,0.094,0,1,0.83,1,0,1
pay_Zom8963715,252,card,rupay,0,74,9,0.182,0,2,6.63,0,0,0
pay_Zom8550917,252,card,visa,0,58,2,0.078,0,1,1.98,0,0,0
pay_Zom5348512,252,upi,none,1,49,4,0.051,0,1,2.06,0,1,1
pay_Zom5147994,3360,upi,none,1,48,5,0.035,0,1,0.79,0,0,0
pay_Zom5652512,3360,netbanking,none,0,270,45,0.192,0,1,9.38,0,0,0
pay_Zom9745959,252,upi,none,1,2,0,0.098,0,1,2.83,0,0,0
pay_Zom9130188,2059,upi,none,0,178,18,0.099,0,1,2.17,0,0,0
pay_Zom5013879,252,netbanking,none,1,34,1,0.041,0,1,13.26,0,0,0
pay_Zom5606980,252,card,visa,0,58,5,0.326,0,1,1.59,0,1,1
pay_Zom8379837,252,card,amex,0,65,3,0.022,0,1,0.11,0,0,0
pay_Zom2299954,252,upi,none,0,43,6,0.344,1,1,0.91,0,1,1
pay_Zom5793722,3360,upi,none,0,11,0,0.167,0,1,4.8,0,0,0
pay_Zom4934149,2059,upi,none,0,14,1,0.053,0,1,0.59,0,0,0
pay_Zom5558623,252,upi,none,0,42,3,0.183,1,1,0.59,0,0,0
pay_Zom6634586,2059,upi,none,0,206,32,0.053,1,1,2.13,0,0,0
pay_Zom6363836,3360,card,amex,0,17,2,0.07,0,1,2.11,0,0,0
pay_Zom2351868,3360,card,amex,1,162,4,0.15,0,1,2.16,0,0,0
pay_Zom3321531,252,upi,none,0,40,1,0.335,0,1,0.87,0,0,0
pay_Zom3530518,252,upi,none,0,257,27,0.183,0,6,0.65,1,0,1
pay_Zom4879923,252,upi,none,0,67,5,0.008,0,1,5.13,0,0,0
pay_Zom7426265,252,card,rupay,1,22,1,0.21,0,1,3.24,0,0,0
pay_Zom3563646,252,upi,none,1,510,74,0.103,0,2,1.36,0,1,1
pay_Zom4589533,2059,card,visa,0,23,0,0.011,0,1,0.77,0,0,0
pay_Zom2077581,252,upi,none,1,100,17,0.161,0,1,7.35,0,0,0
pay_Zom7960328,252,upi,none,1,101,2,0.049,0,1,0.51,0,0,0
pay_Zom7838382,252,card,amex,0,55,2,0.07,0,1,3.07,0,0,0
pay_Zom6551268,252,upi,none,1,363,25,0.021,0,3,3.3,0,0,0
pay_Zom8816912,252,upi,none,0,222,22,0.003,0,1,6.8,0,0,0
pay_Zom7975534,252,card,rupay,0,212,11,0.277,0,2,0.2,0,1,1
pay_Zom2044645,252,upi,none,0,438,60,0.06,0,1,1.29,0,0,0
pay_Zom4470105,252,upi,none,0,73,5,0.208,0,1,11.84,0,0,0
pay_Zom8048838,252,upi,none,0,12,0,0.13,0,1,2.94,0,0,0
pay_Zom7534336,2059,upi,none,0,174,27,0.005,0,1,1.89,0,0,0
pay_Zom1327691,252,card,amex,0,57,9,0.414,0,1,1.33,0,1,1
pay_Zom7381734,252,card,mastercard,0,25,2,0.004,0,1,0.57,0,0,0
pay_Zom9002392,252,card,rupay,0,79,11,0.03,0,2,0.73,0,1,1
pay_Zom1098919,3360,upi,none,0,311,12,0.038,0,1,5.29,0,0,0
pay_Zom6901533,252,upi,none,0,22,1,0.341,0,1,0.98,0,1,1
pay_Zom6009888,252,upi,none,1,226,16,0.147,0,1,0.87,1,1,1
pay_Zom7542890,3360,card,amex,0,64,11,0.273,0,1,1.35,0,1,1
pay_Zom8030010,252,upi,none,0,17,1,0.06,0,1,4.94,0,0,0
pay_Zom4700025,2059,card,amex,0,226,4,0.171,0,2,1.91,0,0,0
pay_Zom9191131,252,card,mastercard,0,419,33,0.106,1,1,0.1,0,0,0
pay_Zom4681284,252,upi,none,0,41,0,0.003,0,1,2.52,0,0,0
pay_Zom5579094,252,upi,none,0,43,2,0.028,0,1,1.14,0,0,0
pay_Zom8312114,2059,upi,none,1,59,5,0.107,0,1,2.14,0,0,0
pay_Zom9147720,252,card,mastercard,0,201,14,0.405,0,1,7.52,0,1,1
pay_Zom1486955,3360,upi,none,0,1,0,0.086,1,1,0.77,1,0,1
pay_Zom7523941,252,netbanking,none,0,30,1,0.041,1,1,1.45,0,0,0
pay_Zom6639317,2059,upi,none,1,146,15,0.046,0,6,10.17,0,0,0
pay_Zom7783308,252,netbanking,none,1,62,8,0.018,1,3,5.19,0,0,0
pay_Zom3768991,2059,upi,none,0,48,4,0.02,0,1,1.12,0,0,0
pay_Zom8841505,252,upi,none,0,246,33,0.076,0,1,0.39,0,0,0
pay_Zom3141239,252,card,amex,1,299,13,0.059,1,1,9.51,0,0,0
pay_Zom9961107,252,card,amex,0,354,13,0.001,0,1,0.55,0,0,0
pay_Zom1452421,252,upi,none,0,38,5,0.262,0,1,1.59,0,0,0
pay_Zom7610562,252,card,visa,0,292,21,0.093,1,3,1.41,0,1,1
pay_Zom1454696,252,card,amex,0,160,14,0.193,0,1,0.43,0,0,0
pay_Zom2408404,2059,upi,none,1,20,3,0.011,1,1,0.37,0,0,0
pay_Zom8190929,252,upi,none,1,113,9,0.006,0,2,1.16,0,1,1
pay_Zom3276659,2059,card,amex,1,3,0,0.132,0,1,1.61,0,0,0
pay_Zom8746014,3360,upi,none,0,147,25,0.115,0,1,12.15,0,0,0
pay_Zom4048907,252,upi,none,0,158,3,0.058,0,1,2.69,0,0,0
pay_Zom1843636,2059,card,visa,0,186,23,0.024,1,1,8.39,0,0,0
pay_Zom5364698,2059,upi,none,1,22,1,0.122,0,1,0.48,0,0,0
pay_Zom7360307,252,upi,none,1,118,11,0.052,2,1,0.95,0,0,0
pay_Zom6492066,252,netbanking,none,0,23,2,0.064,1,1,0.62,0,0,0
pay_Zom4551070,252,upi,none,0,351,29,0.046,0,1,1.65,0,0,0
pay_Zom8628588,252,card,visa,0,134,19,0.106,0,1,8.73,0,0,0
pay_Zom6483562,252,card,amex,1,12,2,0.061,0,1,1.22,0,0,0
pay_Zom6662319,252,upi,none,0,24,0,0.068,0,1,3.17,0,0,0
pay_Zom7360682,2059,upi,none,0,130,19,0.174,0,1,8.65,0,0,0
pay_Zom5668371,2059,upi,none,0,77,3,0.094,0,1,2.44,0,0,0
pay_Zom8072684,252,upi,none,0,159,5,0.273,0,2,2.63,0,1,1
pay_Zom5232413,252,card,visa,1,39,6,0.331,0,1,2.81,0,1,1
pay_Zom2374158,252,upi,none,1,128,12,0.147,1,1,1.15,0,1,1
pay_Zom8890439,252,upi,none,1,23,1,0.081,1,1,1.9,1,0,1
pay_Zom1325197,252,upi,none,1,94,10,0.14,0,1,6.58,0,0,0
pay_Zom1873851,2059,upi,none,0,379,23,0.021,0,1,1.79,0,0,0
pay_Zom6871360,252,upi,none,0,118,11,0.012,0,3,1.9,0,1,1
pay_Zom4761823,2059,upi,none,0,6,0,0.255,0,1,0.43,0,1,1
pay_Zom2151225,3360,upi,none,1,538,85,0.103,0,1,2.18,0,0,0
pay_Zom1675419,252,upi,none,0,20,0,0.101,0,1,0.3,0,0,0
pay_Zom1520596,2059,upi,none,0,151,8,0.163,1,1,1.09,0,0,0
pay_Zom5148725,252,upi,none,0,91,3,0.3,0,1,13.6,0,1,1
pay_Zom4344717,252,card,rupay,0,41,1,0.06,0,1,8.24,0,0,0
pay_Zom1341919,252,upi,none,1,23,3,0.485,0,2,3.4,0,1,1
pay_Zom3556551,2059,upi,none,1,23,3,0.195,0,2,4.37,0,1,1
pay_Zom5002120,2059,upi,none,0,234,32,0.017,1,6,0.95,0,0,0
pay_Zom3117636,2059,upi,none,0,247,30,0.03,0,1,0.54,0,0,0
pay_Zom8945036,3360,upi,none,1,75,11,0.039,0,1,2.8,0,0,0
pay_Zom2919136,2059,netbanking,none,1,13,0,0.043,0,1,7.99,0,0,0
pay_Zom4656838,3360,upi,none,0,258,10,0.314,0,1,6.25,0,1,1
pay_Zom8801975,2059,netbanking,none,0,80,5,0.148,0,1,3.11,0,0,0
pay_Zom5299055,2059,upi,none,0,69,10,0.151,0,1,14.63,0,0,0
pay_Zom7189034,252,upi,none,0,62,5,0.052,0,1,1.0,0,0,0
pay_Zom3815034,252,upi,none,1,54,5,0.078,0,1,5.1,0,0,0
pay_Zom2921542,2059,upi,none,0,89,5,0.056,0,6,1.17,0,0,0
pay_Zom3747534,252,upi,none,0,111,13,0.359,0,1,12.83,0,1,1
pay_Zom6218367,252,upi,none,0,75,12,0.245,0,1,1.08,0,0,0
pay_Zom2813596,3360,upi,none,0,272,19,0.278,1,1,1.59,0,1,1
pay_Zom1430812,252,upi,none,0,45,5,0.085,1,1,2.26,0,0,0
pay_Zom6233774,252,upi,none,0,103,7,0.043,0,1,1.36,0,0,0
pay_Zom7296605,2059,upi,none,0,42,6,0.012,0,1,1.13,0,1,1
pay_Zom7654757,2059,upi,none,0,167,16,0.011,0,1,2.23,0,0,0
pay_Zom4327421,252,card,mastercard,0,12,0,0.188,0,1,5.93,0,0,0
pay_Zom2275009,2059,card,rupay,0,25,2,0.006,0,1,5.2,0,0,0
pay_Zom5074336,2059,upi,none,0,193,6,0.245,1,3,2.06,1,0,1
pay_Zom2709620,252,upi,none,0,24,3,0.103,0,6,1.31,0,0,0
pay_Zom6059717,252,upi,none,0,117,20,0.09,1,1,0.49,0,0,0
pay_Zom3030966,2059,card,mastercard,0,421,40,0.088,0,1,7.13,0,0,0
pay_Zom1689025,252,upi,none,1,88,4,0.129,0,1,7.6,0,0,0
pay_Zom6825112,252,card,mastercard,1,24,3,0.16,0,1,0.24,0,0,0
pay_Zom9937982,252,upi,none,0,46,4,0.09,0,2,4.83,0,0,0
pay_Zom8186990,252,upi,none,1,208,12,0.145,0,1,7.54,0,0,0
pay_Zom7217147,252,upi,none,0,52,1,0.028,0,1,4.67,0,0,0
pay_Zom2156902,252,upi,none,0,154,25,0.164,0,1,1.45,0,0,0
pay_Zom9488613,252,card,amex,0,180,26,0.009,0,1,1.96,0,0,0
pay_Zom6724909,252,upi,none,0,83,12,0.126,0,2,1.25,0,0,0
pay_Zom1212267,2059,upi,none,0,183,16,0.005,0,1,2.74,0,0,0
pay_Zom8047416,252,upi,none,0,45,6,0.184,0,1,7.72,0,0,0
pay_Zom9224219,2059,upi,none,1,87,9,0.259,0,1,3.9,0,1,1
pay_Zom2770648,252,upi,none,0,139,11,0.475,0,1,2.15,0,1,1
pay_Zom8273315,2059,upi,none,0,22,3,0.176,0,3,6.89,0,0,0
pay_Zom7076506,252,upi,none,0,38,6,0.027,0,1,0.0,0,0,0
pay_Zom8713146,3360,upi,none,0,126,20,0.17,0,1,1.12,0,0,0
pay_Zom3566765,2059,card,mastercard,1,127,18,0.011,0,1,2.0,0,0,0
pay_Zom8306261,252,upi,none,1,81,11,0.068,0,1,3.14,0,0,0
pay_Zom3955087,2059,upi,none,1,190,23,0.134,1,1,18.99,0,0,0
pay_Zom9753457,252,upi,none,0,78,12,0.014,1,1,3.57,0,0,0
pay_Zom5531230,252,netbanking,none,0,255,25,0.037,0,2,1.68,0,0,0
pay_Zom9111742,252,upi,none,0,159,7,0.095,1,1,4.52,0,0,0
pay_Zom8799287,252,upi,none,0,45,6,0.051,0,1,14.51,0,0,0
pay_Zom8307727,252,netbanking,none,0,60,10,0.277,0,2,3.31,0,1,1
pay_Zom5502929,252,upi,none,1,132,9,0.066,0,1,1.52,0,1,1
pay_Zom6407373,2059,netbanking,none,0,269,39,0.18,0,1,4.01,0,0,0
pay_Zom5118725,252,upi,none,0,23,1,0.07,0,1,2.18,0,0,0
pay_Zom2453962,252,upi,none,1,86,14,0.008,1,1,2.69,0,0,0
pay_Zom5679639,252,card,rupay,1,15,1,0.012,0,3,10.88,0,0,0
pay_Zom8563202,252,card,amex,0,39,4,0.079,1,1,2.01,0,0,0
pay_Zom5091349,252,upi,none,0,138,19,0.165,0,1,1.32,0,0,0
pay_Zom8796514,2059,netbanking,none,0,9,1,0.195,0,6,3.52,0,0,0
pay_Zom7358385,252,upi,none,0,130,21,0.104,1,1,2.94,0,1,1
pay_Zom6643798,252,card,visa,0,277,45,0.047,0,1,1.77,0,0,0
pay_Zom1481506,252,upi,none,0,418,11,0.016,0,2,1.26,0,1,1
pay_Zom9293086,252,upi,none,0,29,1,0.133,0,1,2.61,0,0,0
pay_Zom6452832,2059,netbanking,none,0,165,25,0.075,1,1,0.62,0,0,0
pay_Zom4050766,252,netbanking,none,1,313,53,0.079,0,1,1.09,0,0,0
pay_Zom9179730,252,upi,none,1,11,0,0.149,0,1,6.66,0,0,0
pay_Zom4558780,3360,upi,none,0,64,1,0.049,0,1,8.39,0,0,0
pay_Zom6952975,252,upi,none,1,302,21,0.033,0,1,1.75,0,1,1
pay_Zom5334434,3360,upi,none,0,27,2,0.149,1,1,6.29,0,0,0
pay_Zom6709938,252,upi,none,0,325,46,0.175,0,1,0.38,0,0,0
pay_Zom5691890,2059,upi,none,0,89,2,0.21,1,1,0.85,0,0,0
pay_Zom5635017,252,upi,none,0,12,0,0.046,0,1,3.18,0,0,0
pay_Zom1170307,2059,card,rupay,0,71,11,0.042,1,1,3.97,0,0,0
pay_Zom9667566,252,upi,none,1,47,2,0.086,0,1,1.02,0,0,0
pay_Zom4205394,252,upi,none,0,39,5,0.055,1,1,9.83,0,0,0
pay_Zom2436347,252,upi,none,1,93,7,0.188,0,1,3.42,0,0,0
pay_Zom5049282,2059,upi,none,0,79,9,0.607,0,1,8.9,0,1,1
pay_Zom7818732,2059,upi,none,0,78,2,0.076,0,1,0.39,0,0,0
pay_Zom9196976,2059,upi,none,0,11,0,0.058,0,1,3.06,0,0,0
pay_Zom5031966,252,card,amex,0,194,17,0.1,0,3,1.46,0,1,1
pay_Zom8987516,2059,card,mastercard,0,78,12,0.204,0,1,7.05,0,0,0
pay_Zom9234615,252,card,rupay,0,206,22,0.015,0,1,0.05,0,0,0
pay_Zom8519121,252,netbanking,none,0,208,5,0.186,1,1,5.1,0,0,0
pay_Zom1289293,252,card,mastercard,0,45,6,0.088,1,3,0.63,0,0,0
pay_Zom2561176,2059,card,amex,0,0,0,0.133,0,1,7.73,0,0,0
pay_Zom5936453,252,upi,none,0,290,49,0.206,0,1,2.17,0,0,0
pay_Zom4717770,252,upi,none,0,171,9,0.024,0,1,0.66,0,0,0
pay_Zom7784725,2059,upi,none,1,13,1,0.093,0,1,5.96,0,0,0
pay_Zom5081983,252,upi,none,1,145,4,0.076,0,1,2.45,0,1,1
pay_Zom6137284,252,upi,none,0,2,0,0.065,0,1,0.22,0,0,0
pay_Zom7191135,252,upi,none,0,3,0,0.048,0,1,0.12,0,1,1
pay_Zom8939993,252,card,amex,0,89,7,0.02,0,1,1.02,0,0,0
pay_Zom9907391,252,upi,none,1,12,0,0.19,0,1,4.38,0,1,1
pay_Zom6767292,252,upi,none,0,400,64,0.061,0,1,1.99,0,0,0
pay_Zom8138769,2059,netbanking,none,0,269,39,0.026,1,1,2.62,0,0,0
pay_Zom6549757,252,upi,none,0,125,15,0.111,0,1,0.51,0,0,0
pay_Zom6902401,252,upi,none,0,7,0,0.005,0,1,4.46,0,0,0
pay_Zom8612582,2059,upi,none,1,47,6,0.019,0,3,1.57,1,1,1
pay_Zom5545223,252,card,visa,1,55,2,0.078,0,1,1.43,0,0,0
pay_Zom6144280,252,upi,none,0,78,13,0.086,0,3,3.05,0,0,0
pay_Zom5217853,252,upi,none,1,22,1,0.104,0,1,5.08,0,0,0
pay_Zom4867786,252,upi,none,0,103,12,0.365,0,1,0.09,0,1,1
pay_Zom3024269,252,upi,none,1,68,7,0.115,1,1,0.18,0,0,0
pay_Zom4231028,2059,upi,none,1,353,43,0.085,0,1,0.35,0,0,0
pay_Zom6294016,2059,card,visa,0,330,53,0.342,0,1,6.55,0,1,1
pay_Zom3005795,252,card,rupay,1,100,6,0.011,0,1,6.77,0,0,0
pay_Zom9990305,252,card,visa,0,124,17,0.184,0,1,3.56,0,0,0
pay_Zom4106298,252,card,mastercard,0,17,1,0.16,0,1,0.16,0,0,0
pay_Zom4213524,3360,upi,none,0,30,0,0.072,0,1,4.87,1,0,1
pay_Zom4630331,252,card,mastercard,0,277,23,0.049,0,1,7.08,0,0,0
